image,caption
2525455265_f84ba72bd7.jpg,A girl sitting on a bench amongst the grass
2525666287_638ab5e784.jpg,Two people wait on a bench .
2525716531_e6dedee421.jpg,A man wearing padded arm protection is being bitten by a German shepherd dog .
252578659_9e404b6430.jpg,Sheep cluster together in a field while a dog is nearby .
2526041608_a9775ab8d7.jpg,Two young football players wearing blue and yellow uniforms fight for the ball .
2526585002_10987a63f3.jpg,The three men and three dogs floated in the yellow boat .
2527163162_d0fb802992.jpg,A child is holding a rod while standing on a bridge near a grassy area .
2527303359_6c3dc3f282.jpg,A girl in a white dress walks toward the water and away from white boots on a beach .
2527713011_b0ec25aa54.jpg,The race car is speeding up the hill .
252802010_3d47bee500.jpg,two dogs playing
252846811_7b250935a7.jpg,Two tan dogs play on the grass near the wall .
2528489543_546c1ca81f.jpg,"A boy splashes into a pool , ejected from a water slide ."
2528521798_fb689eba8d.jpg,A white car racing in the dirt and water
2528547068_7d37479b9b.jpg,A red car emitting smoke while on a paved track .
2528552898_9e49a7033f.jpg,A yellow race car is driving through water on the race course .
2529116152_4331dabf50.jpg,A man holding himself with one arm i front of a store .
2529205842_bdcb49d65b.jpg,Basketball player has fallen on the court while another grabs at the ball from out of frame .
2531531628_b4a5041680.jpg,The little girl in the blue dress is sitting on a wooden bench .
2531837969_6f28637811.jpg,A man stands on the overhang of a cliff .
2531942624_c3c072064e.jpg,A young boy in a stripped shirt running down a sand dune .
2532262109_87429a2cae.jpg,A group of school girls are standing together while one is taking pictures .
2532294586_4cd76a837d.jpg,a young girl rides a rubber horse .
2533010184_ef2fd71297.jpg,A woman in a white headscarf sits near white flowers .
2533076864_d799996433.jpg,a woman with a shopping cart is rummaging through a trashcan .
2533414541_362bf043bb.jpg,"The blue and white car is in the road , with onlookers nearby ."
2533424347_cf2f84872b.jpg,A race car blows smoke while it drives .
2533642917_a5eace85e6.jpg,Little boy knee-deep in water .
2534194182_ac53035cf4.jpg,a group of band members doing a routine
2534424894_ccd091fcb5.jpg,"A small girl wearing a green shirt jumping off a grassy , sandy hill with a black scarf in her hand ."
2534502836_7a75305655.jpg,A medium sized brown and white streaked dog is running through tall grass .
2534652796_c8a23288ab.jpg,Two children are bouncing on their toys behind a gated housing complex .
2535746605_8124bf4e4f.jpg,A little girl in a red coat runs in the green grass toward the pavement .
2537119659_fa01dd5de5.jpg,A girl drives a toy truck while a young boy plays behind her
2537197415_af7c30dfc8.jpg,A baby at the end of a slip and slide at a party
2537583012_4a358a6a8a.jpg,Two men are rollerblading down a sidewalk .
253762507_9c3356c2f6.jpg,There is a bum getting out of a subway car .
2538423833_d1f492d1fb.jpg,a young noy plays with a dog .
2538477523_1da77eb11c.jpg,A man chasing a young girl wearing a red white and blue skirt .
2539933563_17ff0758c7.jpg,A person standing on the sidewalk near a large gathering of people at a tent .
2540203582_9a9ac92a5d.jpg,A girl riding a scooter on a sidewalk .
2540326842_bb26cec999.jpg,A group of kids look out of a fence .
2540360421_f7c2401da8.jpg,Shirtless man climbs a steep rock face .
2540750172_070250ece5.jpg,A group of people sitting in a boat talking .
2540751930_d71c7f5622.jpg,"Pedestrians walk on a sidewalk next to a grassy , wooded field ."
2540757246_5a849fbdcb.jpg,A group of people stand outside at night talking .
2540884723_03d60ef548.jpg,a woman wearing a pink jacket sitting on a staircase with a man wearing a grey hat sitting a few steps behind .
2541104331_a2d65cfa54.jpg,There is a chocolate brown dog running in water .
2541701582_0a651c380f.jpg,A middle aged man and woman ride bikes down a road beside the water .
2541901399_0a57f4cc76.jpg,A woman in a wheelchair and orange sweater follows a young boy in a park .
2542037086_58c833699c.jpg,A child laying on their stomach at the bottom of a slide looks up .
2542415282_9240e1b5fc.jpg,Two girls play in a sand box .
2542662402_d781dd7f7c.jpg,a woman is running beside a dog that is jumping over a red and white obedience training fence .
254295381_d98fa049f4.jpg,A black and brown dog stands on a roof .
2543017787_9720b4fa1c.jpg,A small child riding on a ring swing .
2543247940_083f1b7969.jpg,A white dog lays on green grass while chewing on a stick .
2543589122_ec3e55f434.jpg,A dog is splashing through water trying to catch ice in its mouth .
2543679402_9359e1ee4e.jpg,A man sits outside a building .
2544182005_3aa1332bf9.jpg,A little boy with a blue shirt is wearing a helmet and riding a two wheeled bike .
2544246151_727427ee07.jpg,A girl with a red shirt is running in the grass .
2544426580_317b1f1f73.jpg,A boy plays with a car .
254475194_3d8f4dfd53.jpg,A dog and master play in a grassy residential backyard .
2545192257_142fe9e2de.jpg,A black and white dog hopes a toy is thrown his way after a gray and white one receives one .
254527963_3f5824b0e8.jpg,A black dog running on a beach .
2545363449_1985903f82.jpg,A girl in yellow dress near a restaurant .
2546667441_bbe87a6285.jpg,"Black dog on grass , sniffing the ground ."
2546959333_23b957988f.jpg,a dog nipping at the feet of a cow .
2547785434_f227bd3680.jpg,A small and gray dog chases a large bull who is jumping away from it .
2548777800_d7b9cf1c2b.jpg,The boy wearing orange face paint is carrying a toy fish in around his next .
254901702_67ada9867c.jpg,A man in a yellow jacket throwing a yellow Frisbee .
2549452277_873cb80d3e.jpg,A man in a bright yellow jacket is wearing a helmet .
2549968784_39bfbe44f9.jpg,A young child wearing blue goggles sits on a raft in a swimming pool .
2550011909_6b95f11330.jpg,Three children look down at a sparkler firework .
2550109269_bc4262bd27.jpg,A brown dog with a tiny soccer ball in its mouth is standing on a blanket
255091927_2eb643beb2.jpg,Three people are enjoying vibrating massage chairs .
255091930_aa2b5c0eb9.jpg,A man is cooking corn in a restaurant .
2551344688_17a12a6948.jpg,An old man with a white-haired beard and a blue cap gives a thumbs-up sign with his right hand .
2551632823_0cb7dd779b.jpg,A man sits on a bench and eats an apple .
2552438538_285a05b86c.jpg,The three children are standing on and by a fence .
255266148_7ba7df1a88.jpg,The dog has a blue ball in its mouth .
2552723989_7bc93e0f7b.jpg,a boy falls off his red bike .
2552816307_c7c8e7f6b4.jpg,Two dogs swimming .
2552949275_b8cdc450cc.jpg,Dog jumping in the sea .
2553024095_735bc46267.jpg,Two young girls wearing blue and turquoise dresses and bonnets are walking beside a tree .
2553188198_da1123a723.jpg,"Two dogs stand in a puddle , and one has a yellow tennis ball ."
255330891_86d65dfdbf.jpg,A man and a woman walk with a white dog on a leash .
2553550034_5901aa9d6c.jpg,A boy climbs up some rocks .
2553619107_d382a820f9.jpg,Kayaker tips his kayak in the white water rapids .
2554081584_233bdf289a.jpg,A man squeezes between two rock formations .
2554531876_5d7f193992.jpg,There is a professional motorcyclist turning a corner .
2554570943_122da6438f.jpg,Child climbs the inside of a red slide .
2555521861_fc36fd3ab0.jpg,A person in a harness is hanging above water making a spray with their feet .
2555535057_007501dae5.jpg,"A beige , white and black little dog is bounding towards the camera from the street onto the green grass ."
2555622234_3e531e4014.jpg,A brown and black dog walks along a rocky beach .
2555638166_2f0847d57d.jpg,Three people playing with a red ball in a large sandy area with a tree in the background .
2556392380_ee57514233.jpg,Little boy in a robe sits in a chair posing for the camera .
2557129157_074a5a3128.jpg,A little boy in a striped shirt laying on his belly on a swing .
255741044_1102982213.jpg,Two brown and white dogs are next to each other with red toys in their mouths .
2557507575_b247f145bc.jpg,A brown dog is running through tall green grass .
2557922709_24d2a9655a.jpg,A young girl with glasses sits and holds two American flags .
2557972410_6925fe695c.jpg,Kids in helmets play hockey outside .
2558312618_13d362df66.jpg,a brown dog jumps over the grass .
2558911884_856dfc3951.jpg,Boys in shorts jump and play outside
2559114800_17310f3015.jpg,Greyhounds take a corner at a race .
2559503010_84f20b3bc9.jpg,a man stands outside a bank selling watermelons .
2559638792_a803ff63d1.jpg,A swimmer does the backstroke in a swimming pool .
2559921948_06af25d566.jpg,a little boy at the beach with a surfboard
2560278143_aa5110aa37.jpg,A black and brown dog walks down a dirt and grass hill .
2560388887_55abc9083d.jpg,Three kites are in the air in front of a mountain range .
256085101_2c2617c5d0.jpg,A dog with its mouth opened .
2561212119_1af8cb9b5d.jpg,A wet black lab with a red collar is standing in the water .
2561295656_4f21fba209.jpg,A swimmer wearing goggles and white cap is in the pool .
2561319255_ce5ede291e.jpg,A young girl jumps while playing a red and white guitar .
2561334141_0aacefa5e7.jpg,A man in jeans plays with a white and brown dog at the beach .
2561341745_2d77d3ff7d.jpg,Women wearing black standing and smoking .
2561481438_447b852e4d.jpg,A brown and black dog jumping out of a pond .
2561751298_320eef38ec.jpg,A girl in a harness and cords for jumping .
2561849813_ff9caa52ac.jpg,"A baby sits on an empty beach under a big , blue sky ."
2562166462_b43b141d40.jpg,A man wearing a hoodie and jacket is sitting on a bench in a park .
2562347802_c049a2ba88.jpg,The dogs are walking in the desert .
2562377955_8d670ccec6.jpg,The boy in the orange shirt is throwing the ball .
2562463210_d0dfd545ca.jpg,a boy with spiderman armbands is in the swimming pool by the wall at the edge .
2562483332_eb791a3ce5.jpg,Two kids playing on playground equipment .
256283122_a4ef4a17cb.jpg,A man wearing sunglasses kneels with one knee on the ground looks up to see a dog in the air catching an orange Frisbee .
256292144_b53aadae27.jpg,A bulldog is running through a grassy park while people stand in the background .
2563578471_9a4e4c2ecc.jpg,A boy in black is sitting on a wall near the beach .
256439287_990ac4a761.jpg,A woman pushing a man in a wheelchair outside .
256444892_efcb3bd824.jpg,A man and a woman walk along the sidewalk .
2564663851_3a9832e4fc.jpg,A little boy playing in a water spout .
2564888404_b57f89d3c7.jpg,Two dogs running in the surf .
2565237642_bdd46d7cef.jpg,A brown dog is running in the grass between obstacles on a course
2565350330_c7f305e7f7.jpg,A grey bearded man is sleeping under a tree .
2565618804_8d7ed87389.jpg,A girl kneels on a round fountain that sprays water into the air .
2565657591_6c1cdfc092.jpg,A boy is rock climbing .
2565685680_c30972455d.jpg,The three black dogs are swimming very close to each other .
2565703445_dd6899bc0e.jpg,Man with white undershirt and blue pants standing at fence with red top rail near a bridge .
2567035103_3511020c8f.jpg,A brown dog runs in a field with a black and white dog .
2567812221_30fb64f5e9.jpg,Women walk dogs in a circular pattern over grassy terrain .
2568417021_afa68423e5.jpg,A boy gets ready to shoot a basketball .
2568656919_6e49d2a82b.jpg,Two dogs run in the shallow water at the beach .
256958382_b9006bfc5b.jpg,"The barefoot man in shorts and a green and white top , is running through a park ."
2569643552_23696a9ba5.jpg,The two gray dogs are trying to get a red object .
2570365455_41cc9a7d2b.jpg,"Two boys show off their stained , blue tongues ."
2570559405_dc93007f76.jpg,The dogs are behind the fence .
2571096893_694ce79768.jpg,A child in a grey jacket is running along a leafy path .
2572101672_4d699c8713.jpg,"A man is standing beside a large , colorful birdcage containing birds ."
2573141440_28a762d537.jpg,A child in a swing .
2573625591_70291c894a.jpg,three dogs are running across the grass near to a blue industrial building .
2573667207_a1bf49befc.jpg,The man is leaning on rocks close to water .
2574084102_f2be3f73cb.jpg,A little girl dressed in a blue one piece is doing gymnastics .
2574194729_1f099647ee.jpg,Yellow dog running through bushes on path .
2574230252_f5a1382dd4.jpg,A black dog splashes through greenish water .
2574509968_e4692ae169.jpg,A woman in a white shirt standing on a street
2575647360_f5de38c751.jpg,People gathered in an artist 's studio .
257588281_39e1c9d929.jpg,two dogs playing in the water with a stick
2576878141_87f25a10f0.jpg,A toddler in a light blue overall sits at the top of a red plastic slide .
2577972703_a22c5f2a87.jpg,A young girl with dirt on her face and a red child 's bike is in the background .
2578003921_e23b78e85f.jpg,A red shirted bike rider rounds a corner on a trail in the woods .
2578161080_e007c9177a.jpg,Several men are watching something through a fence .
2578289278_01516d23a0.jpg,A man falls off his horse on a racetrack .
2578395598_6982734d46.jpg,A small white dog running .
2578834476_118585730d.jpg,A person with a helmet is riding a bike i the grass and dirt .
